,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
955,955,1045,pixelfed.sdf.org,"Reposting bots are not permitted, thank you",reposting bots are not permitted thank you,English,reposting bots are not permitted thank you,informal,0.9718642234802246,Forum,Forum
956,956,1046,mastodon.coffee,Sexually explicit or violent media must be marked as sensitive when posting.,sexually explicit or violent media must be marked as sensitive when posting,English,sexually explicit or violent media must be marked as sensitive when posting,formal,0.9112115502357483,Legal,Legal
957,957,1047,mastodon.coffee,No spam or advertising.,no spam or advertising,non-Englsih,no spam or advertising,informal,0.9944093823432922,Promotion,Promotion
958,958,1048,mastodon.coffee,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism.",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih,no racism sexism homophobia transphobia xenophobia or casteism,informal,0.9974828362464905,Information/Explanation,Information/Explanation
959,959,1049,mastodon.coffee,No incitement of violence or promotion of violent ideologies.,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
960,960,1050,mastodon.coffee,"No harassment, dogpiling or doxxing of other users.",no harassment dogpiling or doxxing of other users,English,no harassment dogpiling or doxxing of other users,informal,0.9965498447418213,Legal,Legal
961,961,1051,mastodon.coffee,No illegal content.,no illegal content,non-Englsih,no illegal content,informal,0.9936445951461792,Promotion,Promotion
962,962,1052,mastodon.coffee,Drink coffee! (not required),drink coffee not required,English,drink coffee not required,informal,0.953187882900238,Promotion,Promotion
963,963,1053,mastodon.coffee,"Content created by others must be attributed, and use of AI must be disclosed. Profiles that only post AI-generated content will not be tolerated.",content created by others must be attributed and use of ai must be disclosed profiles that only post aigenerated content will not be tolerated,English,content created by others must be attributed and use of ai must be disclosed profiles that only post aigenerated content will not be tolerated,formal,0.9071074724197388,Legal,Legal
964,964,1054,sciencemastodon.com,"Users may not be anonymous, at least while this site is in its infancy. ",users may not be anonymous at least while this site is in its infancy,English,users may not be anonymous at least while this site is in its infancy,informal,0.986572265625,Legal,Legal
965,965,1055,sciencemastodon.com,"Users should be scientists, journalists, or scientific/journalistic institutions or publications. ",users should be scientists journalists or scientificjournalistic institutions or publications,English,users should be scientists journalists or scientificjournalistic institutions or publications,informal,0.9653670191764832,Legal,Legal
966,966,1056,sciencemastodon.com,"Please be as kind, polite, and understanding as you would be in a cocktail party of friends and strangers. Harassment, racism, sexism, antisemitism, homophobia, transphobia, or bullying will get you shown to the door.",please be as kind polite and understanding as you would be in a cocktail party of friends and strangers harassment racism sexism antisemitism homophobia transphobia or bullying will get you shown to the door,English,please be as kind polite and understanding as you would be in a cocktail party of friends and strangers harassment racism sexism antisemitism homophobia transphobia or bullying will get you shown to the door,informal,0.9714036583900452,Promotion,Promotion
967,967,1057,sciencemastodon.com,"No trolling -- combative, out-of-left-field responses to posts seeking argumentation rather than genuine discussion are not welcome.",no trolling combative outofleftfield responses to posts seeking argumentation rather than genuine discussion are not welcome,English,no trolling combative outofleftfield responses to posts seeking argumentation rather than genuine discussion are not welcome,informal,0.9644168019294739,Forum,Forum
968,968,1058,sciencemastodon.com,"Avoid spreading misinformation. Obviously this can be difficult to delineate, and there are many gray areas, but repeated and/or deliberate spread of misinformation is not allowed.",avoid spreading misinformation obviously this can be difficult to delineate and there are many gray areas but repeated andor deliberate spread of misinformation is not allowed,English,avoid spreading misinformation obviously this can be difficult to delineate and there are many gray areas but repeated andor deliberate spread of misinformation is not allowed,informal,0.7363208532333374,Information/Explanation,Information/Explanation
969,969,1059,sciencemastodon.com,"Relentlessly pushing a theory or idea -- in its extreme, crankery -- is not welcome. The line is blurry, but it can be crossed. Again, think cocktail party... feel free to discuss ideas, but if people are likely to start sidling away, it's an issue.",relentlessly pushing a theory or idea in its extreme crankery is not welcome the line is blurry but it can be crossed again think cocktail party feel free to discuss ideas but if people are likely to start sidling away its an issue,English,relentlessly pushing a theory or idea in its extreme crankery is not welcome the line is blurry but it can be crossed again think cocktail party feel free to discuss ideas but if people are likely to start sidling away its an issue,informal,0.7609713077545166,Promotion,Promotion
970,970,1060,sciencemastodon.com,The Content Warning flag should be used for NSFW content; NSFW media should be marked as sensitive.,the content warning flag should be used for nsfw content nsfw media should be marked as sensitive,English,the content warning flag should be used for nsfw content nsfw media should be marked as sensitive,informal,0.9795368909835815,Instruction,Instruction
971,971,1061,sciencemastodon.com,Users must be 18 or older.,users must be 18 or older,non-Englsih,users must be 18 or older,informal,0.9862896800041199,Instruction,Instruction
972,972,1062,vt.social,"Be nice, we want everyone to feel comfortable here.",be nice we want everyone to feel comfortable here,English,be nice we want everyone to feel comfortable here,informal,0.9973676800727844,Promotion,Promotion
973,973,1063,vt.social,"Be welcoming, we support people of all backgrounds and identities.",be welcoming we support people of all backgrounds and identities,English,be welcoming we support people of all backgrounds and identities,informal,0.9892955422401428,Promotion,Promotion
974,974,1064,vt.social,"Refer to people the way they ask you to, if you can't find their pronouns on their profile, ask.",refer to people the way they ask you to if you cant find their pronouns on their profile ask,English,refer to people the way they ask you to if you cant find their pronouns on their profile ask,informal,0.9973944425582886,Forum,Forum
975,975,1065,vt.social,Mark NSFW/R18 posts as sensitive.,mark nsfwr18 posts as sensitive,English,mark nsfwr18 posts as sensitive,informal,0.9972063899040222,Instruction,Instruction
976,976,1066,vt.social,Add content warnings to sensitive posts. (eg. involving gore),add content warnings to sensitive posts eg involving gore,English,add content warnings to sensitive posts eg involving gore,informal,0.9961511492729187,Instruction,Instruction
977,977,1067,vt.social,Do not make unsolicited advances towards other members.,do not make unsolicited advances towards other members,English,do not make unsolicited advances towards other members,formal,0.9280654191970825,Legal,Legal
978,978,1068,vt.social,Cryptocurrency/NFT/related spam is not allowed.,cryptocurrencynftrelated spam is not allowed,English,cryptocurrencynftrelated spam is not allowed,informal,0.9805210828781128,Other,Other
979,979,1069,vt.social,Bots need to be marked as bot accounts and may not be spammy in nature.,bots need to be marked as bot accounts and may not be spammy in nature,English,bots need to be marked as bot accounts and may not be spammy in nature,informal,0.9824692010879517,Instruction,Instruction
980,980,1070,vt.social,Doxxing and/or disclosing private information is strictly prohibited.,doxxing andor disclosing private information is strictly prohibited,English,doxxing andor disclosing private information is strictly prohibited,formal,0.5704653859138489,Legal,Legal
981,981,1071,vt.social,Read the instructions at https://vt.social/about before applying ,read the instructions at httpsvtsocialabout before applying,English,read the instructions at httpsvtsocialabout before applying,informal,0.9912704229354858,Instruction,Instruction
982,982,1072,pixel.noff.co,No child pornography!,no child pornography,English,no child pornography,informal,0.9910266995429993,Information/Explanation,Information/Explanation
983,983,1073,nofan.xyz,保持友善，善用折叠屏蔽功能,保持友善善用折叠屏蔽功能,non-Englsih,Keep friendliness and use the folding shielding function,formal,0.9656669497489929,Promotion,Promotion
984,984,1074,nofan.xyz,不鼓励发布色情暴力内容，如发布，务必主动标记为敏感内容,不鼓励发布色情暴力内容如发布务必主动标记为敏感内容,non-Englsih,Do not encourage the release of pornographic violence.,formal,0.9986650943756104,Legal,Legal
985,985,1075,nofan.xyz,请尽量避免将用户消息截图转发至其他平台,请尽量避免将用户消息截图转发至其他平台,non-Englsih,Please try to avoid reposting the user message screenshot to other platforms,formal,0.9948694705963135,Instruction,Instruction
986,986,1076,otadon.com,個人情報など他人のプライバシーを侵害する投稿は禁止です。,個人情報など他人のプライバシーを侵害する投稿は禁止です,non-Englsih,"Posting that infringes other people, such as personal information, is prohibited",formal,0.9981967806816101,Legal,Legal
987,987,1077,otadon.com,日本の法律に触れる投稿は禁止です。,日本の法律に触れる投稿は禁止です,non-Englsih,Posts that touch Japanese law are prohibited,formal,0.9975157976150513,Information/Explanation,Information/Explanation
988,988,1078,otadon.com,政治、宗教などをはじめとしたデモ活動の拠点にする行為、特定の政治団体・党・宗教団体・またはそれらに関連するものへの支持を強要、勧誘する行為は本サーバーではできません。また、人格否定や価値観の押しつけは禁止です。,政治宗教などをはじめとしたデモ活動の拠点にする行為特定の政治団体党宗教団体またはそれらに関連するものへの支持を強要勧誘する行為は本サーバーではできませんまた人格否定や価値観の押しつけは禁止です,non-Englsih,"Acts that use political religions and other demonstration activities, such as a specific political group party religious organization or those related to those related, cannot be used by this server.is",formal,0.998645007610321,Legal,Legal
989,989,1079,otadon.com,暴力やテロ行為、差別をほのめかす投稿等は禁止です。,暴力やテロ行為差別をほのめかす投稿等は禁止です,non-Englsih,Posting that suggests violence and terrorism discrimination is prohibited.,formal,0.9986611604690552,Other,Other
990,990,1080,otadon.com,嫌がらせや誹謗中傷などは禁止です。,嫌がらせや誹謗中傷などは禁止です,non-Englsih,Harassment and slander are prohibited,formal,0.978632390499115,Legal,Legal
991,991,1081,otadon.com,"グロテスクや成人向けなどのセンシティブな投稿を禁じます。
※同人誌即売会に出せるイラスト等は問題ございません。ただし、極度な露出やCWを設定していない場合は例外となります。",グロテスクや成人向けなどのセンシティブな投稿を禁じます 同人誌即売会に出せるイラスト等は問題ございませんただし極度な露出やcwを設定していない場合は例外となります,non-Englsih,"Prohibit sensitive posts such as grotesques and adults. There is no problem with illustrations that can be sent to a doujinshi spot sale, but it is an exception if you do not set extremely exposure or CW.",formal,0.9985972046852112,Information/Explanation,Information/Explanation
992,992,1082,otadon.com,情報商材、スパムやマルチポストなどの迷惑行為、その他不適切な投稿を禁じます。,情報商材スパムやマルチポストなどの迷惑行為その他不適切な投稿を禁じます,non-Englsih,Connutes such as information product spam and multi -post prohibit other inappropriate posts,formal,0.996094286441803,Other,Other
993,993,1083,otadon.com,コンテンツ配信後30日以内のネタバレや18禁イラストなどの投稿はCW（閲覧注意）を必ずつけてください。（基準は利用規約に準じます）,コンテンツ配信後30日以内のネタバレや18禁イラストなどの投稿はcw閲覧注意を必ずつけてください基準は利用規約に準じます,non-Englsih,Be sure to pay attention to posts such as spoilers and 18 prohibited illustrations within 30 days after content distribution.,formal,0.998636782169342,Instruction,Instruction
994,994,1084,otadon.com,歌ってみたなどを投稿する際はJASRACなどと契約している別サービスで動画を投稿し、リンクを貼る形式でお願いいたします。クリエイターさんに還元されるためによろしくお願いいたします。（ご自身で契約いただき投稿は可能です。）,歌ってみたなどを投稿する際はjasracなどと契約している別サービスで動画を投稿しリンクを貼る形式でお願いいたしますクリエイターさんに還元されるためによろしくお願いいたしますご自身で契約いただき投稿は可能です,non-Englsih,"When posting sang, etc., please post a video with another service contract with JASRAC etc., please put a link to the creator. Thank you for returning to the creator.Is possible",formal,0.998630166053772,Instruction,Instruction
995,995,1085,mastodon.hypnoguys.com,Be kind! Don't be a dick.,be kind dont be a dick,English,be kind dont be a dick,informal,0.9974955916404724,Forum,Forum
996,996,1086,mastodon.hypnoguys.com,"If it would be fine in a bar or public leather event space, it doesn't need a content warning here. Use content warnings for things you'd take to the back bar or a private room.",if it would be fine in a bar or public leather event space it doesnt need a content warning here use content warnings for things youd take to the back bar or a private room,English,if it would be fine in a bar or public leather event space it doesnt need a content warning here use content warnings for things youd take to the back bar or a private room,informal,0.9911161661148071,Forum,Forum
997,997,1087,mastodon.hypnoguys.com,"We're trans-inclusive, body-positive, and anti-racist here.",were transinclusive bodypositive and antiracist here,English,were transinclusive bodypositive and antiracist here,informal,0.9744938611984253,Information/Explanation,Information/Explanation
998,998,1088,mastodon.hypnoguys.com,You must be over 18 years of age.,you must be over 18 years of age,English,you must be over 18 years of age,informal,0.9684840440750122,Instruction,Instruction
999,999,1089,mastodon.hypnoguys.com,You must have the legal rights to any content you post.,you must have the legal rights to any content you post,English,you must have the legal rights to any content you post,informal,0.9324665665626526,Legal,Legal
1000,1000,1090,drupal.community,Agree to observe the Drupal Code of Conduct: https://www.drupal.org/dcoc,agree to observe the drupal code of conduct httpswwwdrupalorgdcoc,English,agree to observe the drupal code of conduct httpswwwdrupalorgdcoc,informal,0.9834393858909607,Legal,Legal
1001,1001,1091,drupal.community,No hacking.,no hacking,non-Englsih,no hacking,informal,0.9959736466407776,Opinion/Argumentation,Opinion/Argumentation
1002,1002,1092,drupal.community,No violence.,no violence,non-Englsih,no violence,informal,0.9937633872032166,Promotion,Promotion
1003,1003,1093,drupal.community,No fascism.,no fascism,non-Englsih,no fascism,informal,0.9827035665512085,Information/Explanation,Information/Explanation
1004,1004,1094,drupal.community,No colonialism.,no colonialism,non-Englsih,no colonialism,informal,0.9883221983909607,Information/Explanation,Information/Explanation
1005,1005,1095,drupal.community,No white supremacy.,no white supremacy,English,no white supremacy,informal,0.986473560333252,News,News
1006,1006,1096,drupal.community,No religious extremism.,no religious extremism,non-Englsih,no religious extremism,informal,0.984259307384491,Promotion,Promotion
1007,1007,1097,drupal.community,No nationalism.,no nationalism,non-Englsih,no nationalism,informal,0.9837110638618469,Information/Explanation,Information/Explanation
1008,1008,1098,drupal.community,No racism.,no racism,non-Englsih,no racism,informal,0.9902772903442383,Information/Explanation,Information/Explanation
1009,1009,1099,drupal.community,No homophobia.,no homophobia,non-Englsih,no homophobia,informal,0.9777997732162476,Information/Explanation,Information/Explanation
1010,1010,1100,drupal.community,No transphobia.,no transphobia,non-Englsih,no transphobia,informal,0.9894487857818604,Forum,Forum
1011,1011,1101,drupal.community,Safe Space: LGTBQIA+,safe space lgtbqia,non-Englsih,safe space lgtbqia,informal,0.9973819851875305,Promotion,Promotion
1012,1012,1102,drupal.community,"Safe Space: neurodivergent (ADHD, Autism, etc.)",safe space neurodivergent adhd autism etc,non-Englsih,safe space neurodivergent adhd autism etc,informal,0.9975119829177856,Information/Explanation,Information/Explanation
1013,1013,1103,drupal.community,No misogyny.,no misogyny,non-Englsih,no misogyny,informal,0.9957341551780701,Prose/Lyrical,Prose/Lyrical
1014,1014,1104,drupal.community,Treat everyone with respect.,treat everyone with respect,English,treat everyone with respect,informal,0.9954330921173096,Promotion,Promotion
1015,1015,1105,pellicule.bim.land,Les contenus particulièrement explicites devront être postés avec l’option pour flouter l’aperçu (“CW”).,les contenus particulièrement explicites devront être postés avec loption pour flouter laperçu cw,non-Englsih,Particularly explicit contents must be installed with the option to blur Lapervised CW,formal,0.9975239634513855,Instruction,Instruction
1016,1016,1106,pellicule.bim.land,"Publicité pour activités illégales sur le territoire français sont interdites (combats d'animaux, site de pari en ligne sur les animaux)",publicité pour activités illégales sur le territoire français sont interdites combats danimaux site de pari en ligne sur les animaux,non-Englsih,Advertising for illegal activities on French territory are prohibited fights Danimaux online bet on animals on animals,formal,0.996304988861084,News,News
1017,1017,1115,fedi.at,"Nichts Diskriminierendes:

Jegliche Form von Diskriminierung ist verboten. Das inkludiert, ist aber nicht beschränkt auf: Ableismus, Antisemitismus, Homofeindlichkeit, Islamophobie, Klassismus, Rassismus, Sexismus, Transfeindlichkeit, etc. ",nichts diskriminierendes jegliche form von diskriminierung ist verboten das inkludiert ist aber nicht beschränkt auf ableismus antisemitismus homofeindlichkeit islamophobie klassismus rassismus sexismus transfeindlichkeit etc,non-Englsih,Nothing discriminatory of any form of discrimination is forbidden but is not limited to the anti -Semitism homooficity Islamophobia Classism Racism Sexism Translability etc,formal,0.9960522651672363,Legal,Legal
1018,1018,1116,fedi.at,"Nichts Ungesetzliches:

Poste nichts ungesetzliches (österreichisches Recht / EU Recht).",nichts ungesetzliches poste nichts ungesetzliches österreichisches recht eu recht,non-Englsih,Nothing illegal posting nothing illegal Austrian law EU law,informal,0.9927317500114441,Promotion,Promotion
1019,1019,1117,fedi.at,"Nichts Belästigendes:

Kein Spam, Trolling, Bullying, oder ähnliche Belästigungen.
Keine Aufrufe zu Hass oder Gewalt.
Keine Pornographie.",nichts belästigendes kein spam trolling bullying oder ähnliche belästigungen keine aufrufe zu hass oder gewalt keine pornographie,non-Englsih,Nothing harassing no spam trolling bullying or similar harassment no calls to hatred or violence no pornography,formal,0.8639392256736755,Promotion,Promotion
1020,1020,1118,fedi.at,"Nichts Automatisiertes:

Keine Bots, kein Crossposting (z.B. spiegeln von Twitter posts etc.)",nichts automatisiertes keine bots kein crossposting zb spiegeln von twitter posts etc,non-Englsih,Nothing automated no bots no cross posting e.g. mirrors of Twitter posts etc.,informal,0.9924218058586121,Promotion,Promotion
1021,1021,1119,fedi.at,"Nichts (absichtlich) Fälschliches:

Keine Fake-news, Falschinformationen, Wissenschaftsleugnung.
Keine Verbreitung von Gerüchten oder Propaganda.",nichts absichtlich fälschliches keine fakenews falschinformationen wissenschaftsleugnung keine verbreitung von gerüchten oder propaganda,non-Englsih,Nothing intentionally incorrectly no fakew's false information.,formal,0.9974209070205688,Forum,Forum
1022,1022,1120,fedi.at,"Hinweis für Unternehmenskonten:

Unternehmenskonten, unternehmensähnliche Konten und/oder Geschäftskonten, sind nur mit Einschränkungen erlaubt. Inoffizielle Unternehmenskonten werden gesperrt.

Bezüglich Unternehmenskonten wendet euch daher bitte vorab an: support@fediverse.foundation",hinweis für unternehmenskonten unternehmenskonten unternehmensähnliche konten undoder geschäftskonten sind nur mit einschränkungen erlaubt inoffizielle unternehmenskonten werden gesperrt bezüglich unternehmenskonten wendet euch daher bitte vorab an supportfediversefoundation,non-Englsih,Note For company accounts of company accounts Company -like accounts are only allowed with restrictions.,formal,0.9980985522270203,Instruction,Instruction
1023,1023,1121,fedi.at,"English translation:

For our English speaking users we have prepared the the essential documents in our wiki. Please take a look here:
https://wiki.apps.fedi.at/books/fediverse-foundation-announcements",english translation for our english speaking users we have prepared the the essential documents in our wiki please take a look here httpswikiappsfediatbooksfediversefoundationannouncements,English,english translation for our english speaking users we have prepared the the essential documents in our wiki please take a look here httpswikiappsfediatbooksfediversefoundationannouncements,informal,0.9701328873634338,Promotion,Promotion
1024,1024,1122,fedisnap.com,日本の法律と社会規範に従った行動を心がけてください,日本の法律と社会規範に従った行動を心がけてください,non-Englsih,Please try to act according to Japanese law and social norms,formal,0.9980899691581726,Instruction,Instruction
1025,1025,1123,fedisnap.com,投稿する際は、適切な公開範囲・閲覧注意を使用してください,投稿する際は適切な公開範囲閲覧注意を使用してください,non-Englsih,Please use the appropriate public range viewing precautions when posting,formal,0.9983952641487122,Instruction,Instruction
1026,1026,1124,pix.diaspodon.fr,Respect des lois françaises et de l'Union européenne.,respect des lois françaises et de lunion européenne,non-Englsih,respect for French laws and the European Union,informal,0.9750927686691284,Information/Explanation,Information/Explanation
1027,1027,1125,blabber.lu-rp.net,"La información de esta plataforma es exclusivamente in character (IC), es decir de dentro del juego. La información puede ser usada dentro del juego por cualquiera libremente.",la información de esta plataforma es exclusivamente in character ic es decir de dentro del juego la información puede ser usada dentro del juego por cualquiera libremente,non-Englsih,"The information of this platform is exclusively in character ic, that is, within the game, the information can be used within the game by anyone freely",formal,0.9986534118652344,Legal,Legal
1028,1028,1126,blabber.lu-rp.net,"El contenido multimedia que se suba debe ser del servidor, no se aceptan fotografías ni videos de la vida real, cualquier contenido de fuera del juego (OOC) será eliminado.",el contenido multimedia que se suba debe ser del servidor no se aceptan fotografías ni videos de la vida real cualquier contenido de fuera del juego ooc será eliminado,non-Englsih,"The multimedia content that is uploaded must be from the server, photographs or videos of real life are not accepted any content outside the OOC game will be eliminated",formal,0.9986446499824524,Legal,Legal
1029,1029,1127,blabber.lu-rp.net,"Nos reservamos el derecho a borrar el contenido o cualquier cuenta de usuario, incluso aplicar sanciones al usuario o personajes implicados que no respeten las normas del servidor ni las normas particulares de esta plataforma.",nos reservamos el derecho a borrar el contenido o cualquier cuenta de usuario incluso aplicar sanciones al usuario o personajes implicados que no respeten las normas del servidor ni las normas particulares de esta plataforma,non-Englsih,We reserve the right to erase the content or any user account even apply sanctions to the user or characters involved that do not respect the server rules or the particular standards of this platform,formal,0.9986563920974731,Legal,Legal
1030,1030,1128,mastodon.content.town,"Be kind to each other.
",be kind to each other,English,be kind to each other,informal,0.994314968585968,Prose/Lyrical,Prose/Lyrical
1031,1031,1129,mastodon.content.town,Be judicial in what you post.,be judicial in what you post,English,be judicial in what you post,informal,0.9937373399734497,Opinion/Argumentation,Opinion/Argumentation
1032,1032,1130,mastodon.content.town,"Please don’t post stuff that shows disturbing content (violence, bodliy harm, cruelty, etc) without using the content warning features. Err on the side of caution.",please dont post stuff that shows disturbing content violence bodliy harm cruelty etc without using the content warning features err on the side of caution,English,please dont post stuff that shows disturbing content violence bodliy harm cruelty etc without using the content warning features err on the side of caution,informal,0.9971638321876526,Other,Other
1033,1033,1131,mastodon.content.town,"Avoid mansplaining. While you may be an expert on a topic in your friend circles, it's likely that there's someone here who you could learn a lot from. Mansplaining shuts down those opportunities to learn.",avoid mansplaining while you may be an expert on a topic in your friend circles its likely that theres someone here who you could learn a lot from mansplaining shuts down those opportunities to learn,English,avoid mansplaining while you may be an expert on a topic in your friend circles its likely that theres someone here who you could learn a lot from mansplaining shuts down those opportunities to learn,informal,0.9832227826118469,Instruction,Instruction
1034,1034,1132,mastodon.content.town,"Please set a user icon. It can be anything you want, as long as it isn't the Mastodon default image. ",please set a user icon it can be anything you want as long as it isnt the mastodon default image,English,please set a user icon it can be anything you want as long as it isnt the mastodon default image,informal,0.995964527130127,Forum,Forum
1035,1035,1133,mastodon.content.town,Avoid behavior that forces us to create new rules.,avoid behavior that forces us to create new rules,English,avoid behavior that forces us to create new rules,informal,0.9657655954360962,Instruction,Instruction
1036,1036,1134,nasface.cz,Udržujme společně bezpečný mediální prostor založený na základních lidských právech a svobodách s respektem k sobě samým i svým oponentům.,udržujme společně bezpečný mediální prostor založený na základních lidských právech a svobodách s respektem k sobě samým i svým oponentům,non-Englsih,Let us maintain a safe media space based on fundamental human rights and freedoms with respect for ourselves and our opponents,formal,0.9986615180969238,Promotion,Promotion
1037,1037,1135,nasface.cz,Trollům a spammerům vstup zakázán.,trollům a spammerům vstup zakázán,non-Englsih,trolls and spammers disabled,informal,0.9954232573509216,Other,Other
1038,1038,1136,nasface.cz,"Nesouhlasím s vaším názorem, ale udělám všechno pro to, abyste jej mohl říkat.",nesouhlasím s vaším názorem ale udělám všechno pro to abyste jej mohl říkat,non-Englsih,I do not agree with your opinion but I will do everything for you to call it,formal,0.9903563857078552,Forum,Forum
1039,1039,1137,nasface.cz,"Zachovejte prosím náboženskou a politickou neutralitu ve svých příspěvcích. NášFace si chce zachovat tvář neutrálního prostoru, kde není protěžována žádná politická strana, politická osoba či náboženský směr.",zachovejte prosím náboženskou a politickou neutralitu ve svých příspěvcích nášface si chce zachovat tvář neutrálního prostoru kde není protěžována žádná politická strana politická osoba či náboženský směr,non-Englsih,Please keep religious and political neutrality in your contributions our fees wants to preserve the face of a neutral space where no political party political person or religious direction is favored,formal,0.9986467957496643,Promotion,Promotion
1040,1040,1138,nasface.cz,Za obsah příspěvku na zdi odpovídá jeho autor.,za obsah příspěvku na zdi odpovídá jeho autor,non-Englsih,The author is responsible for the content of the wall post,formal,0.9968520998954773,Legal,Legal
1041,1041,1139,nasface.cz,"Pokud se čtenář domnívá, že příspěvek na zdi autora porušuje Základní listinu práv a svobod a je tedy v rozporu s pravidly této skupiny, může jej NAHLÁSIT moderátorům.",pokud se čtenář domnívá že příspěvek na zdi autora porušuje základní listinu práv a svobod a je tedy v rozporu s pravidly této skupiny může jej nahlásit moderátorům,non-Englsih,If the reader believes that the author's contribution violates the basic list of rights and freedoms and is therefore contrary to the rules of this group can report it to moderators,formal,0.9985634684562683,Other,Other
1042,1042,1140,nasface.cz,Podpořte prosím svobodný přístup k informacím na neziskovém projektu NasFace.cz platbou na transparentní účet 2202030573 / 2010 nebo na https://blog.nastub.cz/donate. Sledujte videa na https://NasTub.cz,podpořte prosím svobodný přístup k informacím na neziskovém projektu nasfacecz platbou na transparentní účet 2202030573 2010 nebo na httpsblognastubczdonate sledujte videa na httpsnastubcz,non-Englsih,Please support free access to information on the NazfaceCZ non -profit project by payment to a transparent account 2202030573 2010 or httpsbLoNastubczdonate watch videos at httpsnastubcz,formal,0.9976383447647095,Other,Other
1043,1043,1141,pkm.social,"Do not use slurs or racist, sexist, homophobic, transphobic, ableist or otherwise discriminatory or hateful jokes or language or promote white supremacy, anti-Semitism, transphobia or other hateful ideologies.",do not use slurs or racist sexist homophobic transphobic ableist or otherwise discriminatory or hateful jokes or language or promote white supremacy antisemitism transphobia or other hateful ideologies,English,do not use slurs or racist sexist homophobic transphobic ableist or otherwise discriminatory or hateful jokes or language or promote white supremacy antisemitism transphobia or other hateful ideologies,formal,0.9037584066390991,Legal,Legal
1044,1044,1142,pkm.social,"Do not harass anyone, participate in group harassment of anyone, or otherwise engage in personal attacks. Posting or threatening to post other people’s personally identifying information (“doxing”) constitutes harassment.",do not harass anyone participate in group harassment of anyone or otherwise engage in personal attacks posting or threatening to post other peoples personally identifying information doxing constitutes harassment,English,do not harass anyone participate in group harassment of anyone or otherwise engage in personal attacks posting or threatening to post other peoples personally identifying information doxing constitutes harassment,formal,0.9985968470573425,Legal,Legal
1045,1045,1143,pkm.social,"Do not post adult content, including pictures containing nudity, or unwelcome sexual attention (including sexualized comments or jokes).",do not post adult content including pictures containing nudity or unwelcome sexual attention including sexualized comments or jokes,English,do not post adult content including pictures containing nudity or unwelcome sexual attention including sexualized comments or jokes,formal,0.9927277565002441,Legal,Legal
1046,1046,1144,pkm.social,"Do not post about inflammatory, controversial subjects without a Content Warning.",do not post about inflammatory controversial subjects without a content warning,English,do not post about inflammatory controversial subjects without a content warning,formal,0.7195306420326233,Other,Other
1047,1047,1145,pkm.social,"Do not engage in name calling, ad hominem attacks, or any other uncivil behaviour; criticize ideas, never people.",do not engage in name calling ad hominem attacks or any other uncivil behaviour criticize ideas never people,English,do not engage in name calling ad hominem attacks or any other uncivil behaviour criticize ideas never people,formal,0.7797606587409973,Legal,Legal
1048,1048,1146,pkm.social,The administrators reserve the right to remove users or defederate with instances.,the administrators reserve the right to remove users or defederate with instances,English,the administrators reserve the right to remove users or defederate with instances,informal,0.9397023320198059,Legal,Legal
1049,1049,1147,mastodon.hams.social,"We suggest using your radio callsign as your username. If you don't have one yet, want to avoid doxing, or are a SWL that's ok too.",we suggest using your radio callsign as your username if you dont have one yet want to avoid doxing or are a swl thats ok too,English,we suggest using your radio callsign as your username if you dont have one yet want to avoid doxing or are a swl thats ok too,informal,0.9958962202072144,Forum,Forum
1050,1050,1148,mastodon.hams.social,"Anyone is welcome to report inappropriate behavior, they will be listened to, and action will be taken. This will be anything from a warning, to banning. Moderation decisions will be made using the Paradox of Tolerance.",anyone is welcome to report inappropriate behavior they will be listened to and action will be taken this will be anything from a warning to banning moderation decisions will be made using the paradox of tolerance,English,anyone is welcome to report inappropriate behavior they will be listened to and action will be taken this will be anything from a warning to banning moderation decisions will be made using the paradox of tolerance,formal,0.9946919083595276,Promotion,Promotion
1051,1051,1149,mastodon.hams.social,"
Expect anything you post on mastodon.hams.social to be public, including direct messages, that way you can never be surprised or embarrassed.
",expect anything you post on mastodonhamssocial to be public including direct messages that way you can never be surprised or embarrassed,English,expect anything you post on mastodonhamssocial to be public including direct messages that way you can never be surprised or embarrassed,informal,0.9838871359825134,Other,Other
1052,1052,1150,mastodon.hams.social,"
Any images or videos uploaded to mastodon.hams.social MUST have an appropriate textual description. If you need help with this, please ask!
",any images or videos uploaded to mastodonhamssocial must have an appropriate textual description if you need help with this please ask,English,any images or videos uploaded to mastodonhamssocial must have an appropriate textual description if you need help with this please ask,formal,0.7055467963218689,Other,Other
1053,1053,1151,mastodon.hams.social,Your right to free speech does not supersede my right to call you out and kick you out for being a dick.,your right to free speech does not supersede my right to call you out and kick you out for being a dick,English,your right to free speech does not supersede my right to call you out and kick you out for being a dick,informal,0.9880026578903198,Forum,Forum
