id,name,english,n_rules,instance_type,rules_list,Prescriptive,Restrictive,Behavior/Content/Format Allowed,Consequences/Moderation/Enforcement,Advertising & Commercialization,Copyright/ Piracy,Doxxing/ Personal Info,Harassment,Hate Speech,Images,Links & Outside Content,Low-Quality Content,NSFW,Off-topic/topic specific,Personal Army/Brigading/Dogpiling,Personality,Politics,Reddiquette/ Sitewide,Reposting/Crossposting,Spam,Spoilers,Trolling,Incitement of Violence,Mis/Disinformation/Conspiracy,Illegal Content,No CSAM,Content Warnings,Gore/Violence,Animal abuse,Impersonation,Server Interference,Other form of oppresive -ism,Automated tools,English Language Only,Moderator power,Age Restriction,Privacy Norms,NFT/Crypto,AI generated content,Codes of Conduct,Defederation,Sign Up
637b2dc1d94dca7f11e7ad4a,mastodon.content.town,Y,6,Interest,"Be kind to each other.
",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2dc1d94dca7f11e7ad4a,mastodon.content.town,Y,6,Interest,Be judicial in what you post.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2dc1d94dca7f11e7ad4a,mastodon.content.town,Y,6,Interest,"Please don’t post stuff that shows disturbing content (violence, bodliy harm, cruelty, etc) without using the content warning features. Err on the side of caution.",,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b2dc1d94dca7f11e7ad4a,mastodon.content.town,Y,6,Interest,"Avoid mansplaining. While you may be an expert on a topic in your friend circles, it's likely that there's someone here who you could learn a lot from. Mansplaining shuts down those opportunities to learn.",1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2dc1d94dca7f11e7ad4a,mastodon.content.town,Y,6,Interest,"Please set a user icon. It can be anything you want, as long as it isn't the Mastodon default image. ",1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2dc1d94dca7f11e7ad4a,mastodon.content.town,Y,6,Interest,Avoid behavior that forces us to create new rules.,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b31d8d94dca7f11e7bdab,mastodon.energy,Y,3,Interest,Be Nice,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b31d8d94dca7f11e7bdab,mastodon.energy,Y,3,Interest,Tell the Truth,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b31d8d94dca7f11e7bdab,mastodon.energy,Y,3,Interest,Be Ethical,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd7c18dcbe5a27a5f514e83,romancelandia.club,Y,5,Interest,People registering and maintaining accounts at Romancelandia.Club agree to these rules as the starting point for conduct guidance. You are also agreeing to review and abide by the full code of conduct (below).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
5cd7c18dcbe5a27a5f514e83,romancelandia.club,Y,5,Interest,"No person registering a Romancelandia.Club account shall use the account for harassment, threats, or intimidation, nor to compromise the safety, privacy, or well-being of any other person on this or any other instance.",,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1
5cd7c18dcbe5a27a5f514e83,romancelandia.club,Y,5,Interest,"No person shall engage in behavior disruptive to the ongoing communication among others; if you are asked to cease an interaction or contact, publicly or personally, you will do so.",,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd7c18dcbe5a27a5f514e83,romancelandia.club,Y,5,Interest,"The following are not permitted anywhere on Romancelandia.Club: Holocaust denial and Nazi symbolism; promotion of fascist, supremacist, violent or hateful ideology or symbolism, including in choice of user name or avatar; willful mis/disinformation that may harm others.",,1,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,
5cd7c18dcbe5a27a5f514e83,romancelandia.club,Y,5,Interest,"If a participant engages in behavior that contravenes these rules, the admins may take any action they deem appropriate, up to and including deletion of an account from Romancelandia.Club and identifying the participant publicly as someone about whom we've received complaints.",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63690d3980bb3f03b435a31b,famichiki.jp,Y,4,Regional,"We unconditionally do not tolerate oppressive behaviour against anyone, regardless of race, colour, sex, sexual orientation, gender, language, religion, or other status. ",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
63690d3980bb3f03b435a31b,famichiki.jp,Y,4,Regional,NSFW content is OK. But be sure to use Content Warnings when posting such content.,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
63690d3980bb3f03b435a31b,famichiki.jp,Y,4,Regional,No excessive advertising. It's OK to promote what you're working on. Share cool stores you found and companies you work for or with. Do not shill MLM/NFT/Crypto.,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
63690d3980bb3f03b435a31b,famichiki.jp,Y,4,Regional,"Be mindful with the amount of media that you upload. This is a community ran Mastodon, not Flickr. There's no hard limits, please use common sense.",1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,"No alt-right ideologies or sympathizing for said ideologies.
",,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,No promotion of authoritarianism.,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,"No recreational shit-talking for no good reason.

See also: https://cohost.org/shel/post/29079-lashon-hara-direct",,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,Spoiler and warn NSFW images.,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,Just dont be an asshole.,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,Porn and smut are definitely allowed here. Go nuts. Post nuts.,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,18 and older only please if you are found to be breaking this rule you will be removed,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,No bigoted behavior of any kind is tolerated.,,1,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,"No illegal content, yes this includes lolicon. ",,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
637b3197d94dca7f11e7bcb4,eightpoint.app,Y,10,General,Respect people's boundaries. Ensure that your flirtations are welcome *before* you send them. Asking explicitly for consent is best.,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab24368056e5f65f16961cf,kinkyelephant.com,Y,5,Identity,Don't be a dick. Being nice to each other is the most important rule of this instance.,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab24368056e5f65f16961cf,kinkyelephant.com,Y,5,Identity,Don't post stuff you don't have the rights to without permission. This is a creator-friendly instance.,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab24368056e5f65f16961cf,kinkyelephant.com,Y,5,Identity,"Hywel is running this instance out of his own pocket for BDSM models, producers and fans. If you don't like the way this instance is run, start your own. That's what Mastodon is for :-)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
5ab24368056e5f65f16961cf,kinkyelephant.com,Y,5,Identity,"If you post illegal stuff, you're out. ",,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
5ab24368056e5f65f16961cf,kinkyelephant.com,Y,5,Identity,"Please mark ""Not Safe For Work"" (NSFW) content with the eye button for images AND the CW button for text. It is important to DO BOTH for every post so vanilla users on other instances know what they are getting.",1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
636c155e80bb3f03b435a429,bbq.snoot.com,Y,5,Interest,Sexually explicit or violent media must be marked as sensitive when posting,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
636c155e80bb3f03b435a429,bbq.snoot.com,Y,5,Interest,"No racism, sexism, homophobia, transphobia, xenophobia, ageism, or casteism",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
636c155e80bb3f03b435a429,bbq.snoot.com,Y,5,Interest,No incitement of violence or promotion of violent ideologies,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
636c155e80bb3f03b435a429,bbq.snoot.com,Y,5,Interest,"No harassment, dogpiling or doxxing of other users",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
636c155e80bb3f03b435a429,bbq.snoot.com,Y,5,Interest,"Do not share intentionally false or misleading information (unless it's a clear joke, but you're walking on thin ice and the admins will decide if you plummet to a suspension)",,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,
637b2f7fd94dca7f11e7b43d,cryptodon.lol,Y,3,Interest,DO NOT POST ANYTHING THAT IS ILLEGAL in the US or the EU.,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
637b2f7fd94dca7f11e7b43d,cryptodon.lol,Y,3,Interest,You may be asked to transition your account off the server if your content threatens the visibility of others in the community (eg through other servers threatening to remove our federation).,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
637b2f7fd94dca7f11e7b43d,cryptodon.lol,Y,3,Interest,Be nice to each other; there's enough maximalism on Twitter!,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,No hate speech of any kind,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,"No spiritual bullying, or Jewish gatekeeping. No supersession or supremacy",,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,"No incitement of violence or promotion of violence, including violent images",,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,No spread of harmful misinformation,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,Nudity or violent media must be marked as sensitive when posting,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,No spam or unsolicited advertising,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,"No harassment, including dogpiling, or doxxing
",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2cddd94dca7f11e7a9c8,babka.social,Y,8,Identity,No illegal content,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,Be kind to each other.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,Sexually explicit or violent media must be marked as sensitive when posting.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,No spam or advertising.,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism.",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,No incitement of violence or promotion of violent ideologies.,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,"No harassment, dogpiling or doxxing of other users on any instance.",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,No illegal content.,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
58ea81c4dcd4660abedbf015,functional.cafe,Y,8,Interest,No spreading of fake news or misinformation.,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,Rule #1 – No illegal content or conduct. Content or conduct that is illegal in the United States is strictly prohibited.,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #2 – Racism, sexism, homophobia, transphobia, and other discrimination is prohibited. Users who engage in such conduct are not welcome on our platform.",,1,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,Rule #3 – Don’t stalk or harass other users. Respect other users of our service and other federated instances.,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #4 – Misinformation and deceptive content is prohibited. Misinformation, scams, Ponzi schemes, and other deceptive tactics have become rampant on other platforms and we don’t want to see a resurgence of it in the Fediverse.",,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #5 – Content warnings (CW) are required for NSFW content, political discussion and debate, religious promotion and debate, and drug mentions.",1,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #5.2 – Don't put polarizing, graphic, or sensitive content in the content warning (CW) description.",,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #6 – Respect the service. Spam and advertising is not acceptable, but friendly automated bots are welcome.",1,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #7 – Use the report system. If a user or instance is breaking the rules, we recommend just reporting the content and not engaging.",1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #8.1 – Account / post language identification. We require that all posts are properly marked with the language used, which can be done at the account level through the account preferences page, or per-post by clicking the language button next to “CW” (Content Warning).",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #8.2 – Misleading or deceptive impersonation. You may not impersonate an individual, group, or organization with the intent to deceive, confuse, and exploit other users. Parody accounts should tag themselves clearly in their profile description.",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #8.3 – Bot accounts must mark themselves as a bot and must post using “Unlisted”, “Followers only”, or “Mentioned people only”, so we can keep the local and federated timelines clear and focused on users.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #8.4 – No brand or government-affiliated account may be registered on Pawb.Social services without prior written and publicly recorded approval, except furry fandom-operated brands and events covered by the exception in our full rules.",,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #8.5 – If you have been suspended from any Pawb.Social instance, you may not create another account on any of our services.",,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,"Rule #8.6 – All avatars and header images must not contain any content that is prohibited by any other rule in the Code of Conduct, especially content that requires a Content Warning (CW).",,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
6365c8fc80bb3f03b435a275,pawb.fun,Y,15,Identity,The full Code of Conduct can be found at https://docs.google.com/document/d/1jXkulJKMWEmv-cb_jaYkG2L0sTcZeHKdcqwImNkf6Ko – Some rules and wording listed here have been summarized for brevity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No racism/white supremacy,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No sexism,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No ableism,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,"No queer/trans-phobia (no 'gender critical' shit, dead-naming, misgendering, etc)",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No fascism or nationalism,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No violence or harassment,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No spam,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,Be good to each other,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
637b30ebd94dca7f11e7b9ff,front-end.social,Y,9,Interest,No crypto,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,This instance is meant only for people (or businesses) local to the greater NYC area.,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,Sexually explicit or violent media must be marked as sensitive when posting,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,No incitement of violence or promotion of violent ideologies,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,"No harassment, dogpiling or doxxing of other users",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,No content illegal in New York,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,Do not share intentionally false or misleading information,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
636c065980bb3f03b435a427,masto.nyc,Y,8,Regional,"No spam. While this server is growing, expect this rule to be applied subjectively.",,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,Be respectful of one another.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,"Hate speech, racism, sexism, homophobia, transphobia, ableism,  fatmisia, xenophobia and/or violent nationalism, or the advocation of all of the above will not be tolerated and any account engaging in such acts will be suspended immediately.",,1,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,"No content that includes sexual depictions of minors (this includes loli), content illegal in Germany and/or France, such as holocaust denial or Nazi symbolism, conduct promoting the ideology of National Socialism.",,1,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,We don't allow any illegal activity in the EU (and/or any link to that).,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,"No harassment, dogpiling or doxxing of other users.",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,No explicit (NSFW) content without content warnings and/or sensitive media markers. Explicit content must not be used in user avatars or header images.,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,"No NFT content, DAO, web3 promotion or any kind of cryptobros content. There are more suitable instances available for this type of content and communities.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,No registrations of famous trademarks or username squatting (impersonification of famous personalities).,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,No spamming and/or 4chan style memes.,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,No advertising unless it is strictly sef-promotion (see Code of Conduct for more details).,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
5cb74534d8bf0e50d9f596a2,mograph.social,Y,11,Interest,"No users under 16 years of age, as per EU and EEA jurisdiction regulations (GDPR).",,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"Act in good faith.
",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,Treat others as they would like to be treated.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"Sexual, adult, and graphic content must be CW'ed",1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,No Minors. No accounts impersonating minors. No sexualized content of minors.,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"No cops, law enforcement, or ICE on Thicc.Horse",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"No Racism, Bigotry, transphobia, body shaming, kink shaming.",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,No explicit profile photos or profile backgrounds.,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,No accounts created directly to impersonate real people.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"No distribution/posting illegal content that breaks US Law.

This includes but is not limited to revenge porn, stolen content, CSAM, or any content that depicts real non-consensual sex.",,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"No timeline flooding.

This includes but is not limited to: Bulk advertisement, automated posting, any intentional method to make the timeline unreadable to others.",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,
5c5ce951049d8c7e85db33f8,thicc.horse,Y,11,Identity,"No intentional actions to gain unauthorized access or harm Thicc.Horse.

Inappropriately Accessing, Destroying, Copying, or Damaging resources. ",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,No minors. This is an adult instance and minors are not allowed. You must be 18+ to join and interact.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No harassment. Do not call out or harass a member of this or any Mastodon instance. To that end, if an issue arises with another Fediverse user, please contact the moderation staff directly.",,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"Use content warnings (CW's) for your posts when appropriate. If discussing topics such as politics, current events, mental health, sex and sexuality, or other subjects users may find objectionable or triggering, you must content warn it and tag it appropriately.",1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"Use content warnings (CW's) for your pictures when appropriate. Any pictures that include nudity, yiff, heavy kink, erections under clothes, drug use, or objectionable/triggering material must be tagged with a content warning. Leaking/messy diapers must be CW'd, clean/soggy diapers do not.",1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"Use content warnings (CWs) for all story posts. As CubHub has a 100k character limit, stories can be posted inline within posts. Please use content warnings for all story posts even if it's SFW. This is just so people can know what to expect from your story before reading!",1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No NSFW banners or avatars. Banners and avatars that display nudity, yiff, erections under clothing, or other sexual material, or themes users may find objectionable are not allowed. If you could have it on a badge or dress that way at a convention, it can be in your avatar/banner.",,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,No cub/child porn. No porn depicting any underage character in a sexual situation or in the presence of one is allowed. Cub/child nudity with exposed genitalia is similarly not allowed.,,1,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,No zoophilia. Do not post art depicting any animal in a sexual situation. Quadruped characters with full human mental faculties are fine.,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
