instance,period,timestamp,instance_name,rules,user_count,note
corteximplant.com,jan-feb2024,20250125111001,CORTEX IMPLANT — an LGBTQIA+ friendly cyberpunk'ish fediverse instance!,"[{""id"": ""22"", ""text"": ""We do not tolerate discriminatory behaviour and content promoting or advocating the oppression of members of marginalised groups."", ""hint"": """"}, {""id"": ""23"", ""text"": ""We do not tolerate threatening behaviour, stalking, and doxxing."", ""hint"": """"}, {""id"": ""24"", ""text"": ""We do not tolerate harassment, including brigading, dogpiling, or any other form of contact with a user who has stated that they do not wish to be contacted."", ""hint"": """"}, {""id"": ""25"", ""text"": ""We do not tolerate mobbing, including name-calling, intentional misgendering or deadnaming.\r\nWe do not tolerate violent nationalist propaganda, Nazi symbolism or promoting the ideology of National Socialism."", ""hint"": """"}, {""id"": ""26"", ""text"": ""We do not tolerate conspiracy narratives or other reactionary myths supporting or leading to the above-mentioned (and/or similar) behavior."", ""hint"": """"}, {""id"": ""27"", ""text"": ""Actions intended to damage this instance or its performance may lead to immediate account suspension."", ""hint"": """"}, {""id"": ""28"", ""text"": ""Content that is illegal in Germany will be deleted and may lead to immediate account suspension."", ""hint"": """"}, {""id"": ""29"", ""text"": ""We do not tolerate spam, fraud, or theft in our community. This includes excessive cross-posts, links, and posts related to crypto/NFT projects and AI art (AI art can be posted under certain conditions: the post must be published as \""unlisted,\"" labeled as AI Art, and should not be profit-oriented)."", ""hint"": """"}, {""id"": ""31"", ""text"": ""⚠️ We kindly ask you to attentively read the information under \""Registration\"" on our About Page in order to join our community. \r\n\r\n🔗 https://corteximplant.com/about"", ""hint"": ""⚠️ Describe what type of cyberpunk you are and why you would like to join this community.\r\n""}]",590,available-blue-dot
m.cmx.im,jan-feb2024,20240202022422,长毛象中文站,"[{""id"": ""27"", ""text"": ""【用户交流】禁止发布对性取向、性癖、爱好、信仰、宗教、政治立场、民族、地域等的侮辱性言论""}, {""id"": ""28"", ""text"": ""【用户交流】禁止对任何用户发送具有骚扰、猥亵、恐吓、威胁、诱骗、霸凌性质的内容、不受欢迎的性暗示内容，或其他令他人感到不安或不适、打扰他人正常生活的内容""}, {""id"": ""30"", ""text"": ""【用户交流】请不要发布种族主义、性别主义、同性恋恐惧以及跨性别恐惧言论""}, {""id"": ""31"", ""text"": ""【敏感内容】只要涉及成人内容，包括文字及媒体，均需使用恰当的CW标签及隐藏内容警告""}, {""id"": ""32"", ""text"": ""【敏感内容】请不要发布违反伦理及社会共识的内容""}, {""id"": ""33"", ""text"": ""【使用行为】禁止对其他用户实施任何人肉行为""}, {""id"": ""34"", ""text"": ""【使用行为】禁止使用包括但不限于任何形式的自动化程序等手段大量获取本站的数据""}, {""id"": ""35"", ""text"": ""【使用行为】机器人账户不得滥用服务器资源""}, {""id"": ""36"", ""text"": ""【使用行为】禁止冒用他人身份注册账号或发布冒用他人身份的嘟文""}, {""id"": ""37"", ""text"": ""【使用行为】禁止将本站服务用于正常交流以外的用途的滥用行为""}, {""id"": ""38"", ""text"": ""【使用行为】禁止散布计算机恶意程序""}, {""id"": ""39"", ""text"": ""【广告及推广】请不要推广虚假、诈骗、或违反本站服务条款的内容""}, {""id"": ""40"", ""text"": ""【广告及推广】请不要发布重复推广内容或重复刷屏""}, {""id"": ""41"", ""text"": ""【广告及推广】请不要发布与本站用户完全不相干的推广内容""}, {""id"": ""42"", ""text"": ""【知识产权】请不要发布盗版内容""}, {""id"": ""43"", ""text"": ""【知识产权】请不要在未经作者授权的情况下发布他人作品""}, {""id"": ""45"", ""text"": ""【政治言论】请不要发布针对政体、政党、社团、国家的仇恨性言论。""}, {""id"": ""46"", ""text"": ""【政治言论】请不要鼓吹、鼓动极端思想。""}, {""id"": ""47"", ""text"": ""【政治言论】请不要对持不同政见，或者压根对该话题不感兴趣的用户发表侮辱性言论。""}, {""id"": ""48"", ""text"": ""【新用户注册须知】 1. 完整版实例规则请见 https://cmx-im.github.io/terms.html 2. 注册账户时请回答以下开放性问题，答案没有对错，请自由挥发作答；但若答非所问或漏项，注册将被拒绝：「请推荐一部你最喜欢的影视作品，并简要说明原因」 3. 请勿使用无法正常收到邮件的临时邮箱或虚假的邮箱地址注册本站，否则注册将被拒绝。 4. 开设机器人账户需先与站长沟通。""}, {""id"": ""49"", ""text"": ""我知悉违反任何服务器规则都可能导致删除个别嘟文，或隐藏/封禁整个账号，创建账号即表示我接受所有规则。""}]",43655,cdx-window
mastodon.online,jan-feb2024,20230815070406,Mastodon,"[{""id"": ""1"", ""text"": ""No racism, sexism, homophobia, transphobia, xenophobia, or casteism""}, {""id"": ""6"", ""text"": ""Sexually explicit or violent media must be marked as sensitive when posting""}, {""id"": ""7"", ""text"": ""No incitement of violence or promotion of violent ideologies""}, {""id"": ""8"", ""text"": ""No harassment, dogpiling or doxxing of other users""}, {""id"": ""10"", ""text"": ""Do not share false or misleading information that may lead to physical harm""}]",185742,available-blue-dot
mastodon.economiasocial.org,jan-feb2024,20221031173035,Mastodon,[],4,available-blue-dot
hachyderm.io,jan-feb2024,20230815170454,Hachyderm.io,"[{""id"": ""1"", ""text"": ""Don't be a dick.""}, {""id"": ""2"", ""text"": ""No hacking.""}, {""id"": ""3"", ""text"": ""No violence.""}, {""id"": ""4"", ""text"": ""No fascism. ""}, {""id"": ""5"", ""text"": ""No colonialism.""}, {""id"": ""6"", ""text"": ""No white supremacy.""}, {""id"": ""7"", ""text"": ""No religious extremism. ""}, {""id"": ""9"", ""text"": ""No nationalism.""}, {""id"": ""11"", ""text"": ""No racism.""}, {""id"": ""12"", ""text"": ""No homophobia.""}, {""id"": ""13"", ""text"": ""No transphobia.""}, {""id"": ""14"", ""text"": ""Safe Space: LGTBQIA+""}, {""id"": ""15"", ""text"": ""Safe Space: neurodivergent (ADHD, Autism, etc.) ""}]",48983,available-blue-dot
social.hyuki.net,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
mstdn.plus,jan-feb2024,20250423220745,MSTDN+,"[{""id"": ""1"", ""text"": ""Nudity and sexually explicit content is prohibited for accounts registered on this instance"", ""hint"": ""You can register on mstdn.party instead, which is administered by the same staff team.""}, {""id"": ""2"", ""text"": ""Violent media must be marked as sensitive when posting"", ""hint"": """"}, {""id"": ""4"", ""text"": ""No racism, sexism, homophobia, transphobia, xenophobia, or casteism"", ""hint"": ""This rule is written as it is on mastodon.social as well as many other generalist instances. The omission of any specific term is not intentional, and bad faith attempts to challenge the exact terminology are considered to be in violation of the rule.""}, {""id"": ""5"", ""text"": ""No incitement of violence or promotion of violent ideologies"", ""hint"": """"}, {""id"": ""6"", ""text"": ""No harassment, dogpiling or doxxing of other users"", ""hint"": """"}, {""id"": ""7"", ""text"": ""No content illegal in the United States, Germany, or Finland"", ""hint"": """"}, {""id"": ""9"", ""text"": ""Do not share intentionally false or misleading information"", ""hint"": """"}, {""id"": ""10"", ""text"": ""Bots must be marked as bots in their profile preferences, and automated posts should be unlisted."", ""hint"": ""Any accounts that produce automated posts and do not plan to manually respond to replies are considered \""bots\"" here. This rule applies to all bots, other than local accounts that provide content of general public interest AND post at an average frequency of at most once per hour with reasonable spacing. Other exceptions may be granted on a case-by-case basis.""}, {""id"": ""12"", ""text"": ""You must select the appropriate language for each post."", ""hint"": ""See https://fedi.tips/setting-your-language-preferences-on-mastodon-and-filtering-out-posts-in-other-languages/. This is necessary for the proper functioning of the timeline language filter. If a post is in multiple languages, choose one that represents a significant part of the post.""}, {""id"": ""14"", ""text"": ""Do not spam or abuse network features."", ""hint"": """"}, {""id"": ""15"", ""text"": ""Please read https://mpp.bus-hit.me for moderation information and best practices."", ""hint"": """"}]",12315,available-blue-dot
xoxo.zone,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
mastodon.uno,jan-feb2024,20230505101227,Mastodon.Uno Social - Italia,"[{""id"": ""1"", ""text"": ""No al trolling, shitposting, bodyshaming e bullismo\r\n""}, {""id"": ""2"", ""text"": ""No alla diffusione intenzionale di notizie false, fuorvianti o manipolate e alla condivisione di informazioni con intenti antiscientifici.""}, {""id"": ""3"", ""text"": ""No a comportamenti molesti e tossici, dogpiling o doxxing.""}, {""id"": ""4"", ""text"": ""No al razzismo, sessismo, misoginia, omofobia, bifobia, lesbofobia, transfobia, afobia""}, {""id"": ""7"", ""text"": ""No contenuti VM18""}, {""id"": ""11"", ""text"": ""No al proselitismo e all'intolleranza religiosa""}, {""id"": ""13"", ""text"": ""No apologia del fascismo - nazismo""}, {""id"": ""14"", ""text"": ""No allo Spam, al Flood e ai Bot""}]",67183,available-blue-dot
famichiki.jp,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
hackaday.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
ostatus.taiyolab.com,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
disobey.net,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
scicomm.xyz,jan-feb2024,20221107235909,A science community for science communication.,"[{""id"": ""1"", ""text"": ""Be civil, polite, and respectful in your posts and replies.""}, {""id"": ""3"", ""text"": ""Use the Content Warning (CW) feature for your posts. If you are not sure, do it anyway: treat it like a 'Subject' header for your message.""}, {""id"": ""7"", ""text"": ""Include an image description to all images. The description should describe the image.""}, {""id"": ""5"", ""text"": ""No language or imagery which is: spam or advertising, harassing, pornographic, violent, xenophobic, nationalistic, racist, sexist, homophobic, transphobic, ableist, or otherwise discriminatory.""}, {""id"": ""6"", ""text"": ""Please do not use bots. This instance is for humans only. There are many other instances that will let you develop and run bots.""}, {""id"": ""4"", ""text"": ""Avoid cross-posters wherever possible. If you do use a cross-poster then be sure to maintain regular healthy engagement with your account here directly.""}, {""id"": ""2"", ""text"": ""Read the full list of rules and acceptable behaviour and content standards. These are below. If you have any questions or spot any inconsistencies, please raise the issue with a moderator.\r\n""}, {""id"": ""8"", ""text"": ""Please do not use URL shortening services. Always include the full URL in your posts, copied from the address bar of your browser. All links count as 23 characters in your post regardless of their length, long or short.""}]",1278,available-blue-dot
historians.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
ohai.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
vis.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
kind.social,jan-feb2024,20241004002556,Be More Kind,"[{""id"": ""2"", ""text"": ""Don't be an asshole, and don't post anything illegal. Those concepts guide most other rules & moderation.""}, {""id"": ""3"", ""text"": ""No racism, sexism, homophobia, transphobia, discrimination, ableism, harassment, disinfo, conspiracists, trolls, etc. Please, also report this whenever seen.""}, {""id"": ""4"", ""text"": ""Content Warnings & Sensitive Media labels are required for depictions of nudity, bloodshed, or extreme harm (NSFW.)\r\nCWs, Alt Text, & PascalCase hashtags are encouraged to improve everyone's experiences, especially disabled users. However, policing or bullying people to use them is unacceptable.""}, {""id"": ""6"", ""text"": ""No big corporate advertising, spam, or accounts.\r\nNo crypto advertising, spam, or accounts.\r\nNo \""AI\"" advertising, spam, or accounts.\r\nHowever, small businesses & independent creators, along with their self-promotion, are welcomed and encouraged.""}, {""id"": ""8"", ""text"": ""Automated & Bot accounts must be labeled as such. If the account will be regularly posting more than 3 times a day, posts should be set as Unlisted by default to prevent clogging up the Local timeline.""}, {""id"": ""9"", ""text"": ""Check out the admin's Pinned Posts for user info like: how to migrate servers, app suggestions, Mastodon norms, & more. The admin's profile can be found at https://kind.social/@Texan_Reverend\r\nIf you have questions or want help configuring your account & app, Texan_Reverend is only an @ away.""}]",4024,available-blue-dot
social.lol,jan-feb2024,20240111211838,social.lol,"[{""id"": ""4"", ""text"": ""Don’t spread hate or negativity, especially based on people’s fundamental differences such as gender identity, sexual orientation, race, ethnicity, age, ability, and social class.""}, {""id"": ""5"", ""text"": ""Don’t harass, troll, seek to offend, shitpost, or otherwise bother anyone.""}, {""id"": ""6"", ""text"": ""Don’t lie, and don’t spread others’ lies or misinformation.""}, {""id"": ""7"", ""text"": ""Don’t run bots or anything that automates interactions with people.""}]",1912,cdx-window
sajin.life,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
layer8.space,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
mastodon.nz,jan-feb2024,20240521101630,Mastodon NZ,"[{""id"": ""16"", ""text"": ""You must read the rules.""}, {""id"": ""17"", ""text"": ""You MUST describe your link to NZ as part of your reason for wanting to join on the next page. Applications without this will be declined. You must be a kiwi or honorary kiwi, at home or abroad, to join Mastodon.nz.""}, {""id"": ""18"", ""text"": ""You may only have one account on Mastodon.nz and be at least 13 years of age.""}, {""id"": ""19"", ""text"": ""Personal accounts only. We do not allow bots, commercial, business, organisation or purely promotional accounts.""}, {""id"": ""20"", ""text"": ""Automated cross-posting from other services such as twitter is considered to be a bot and is not allowed. If you have a blog or something and you want feed that through, this is generally fine.""}, {""id"": ""21"", ""text"": ""No spamming. The occasional mention of your shop, fundraiser etc. is fine. It's hard to give a defined daily limit of what constitutes spam. Personal or professional (i.e. Mutual Aid/Kickstarters) fundraisers must be clearly tagged as such.""}, {""id"": ""22"", ""text"": ""Content Warnings are mandatory on posts containing gore and/or violence. Posts about politics must be tagged one or more of #nzpol, #tōrangapū, #pol, and/or #politics, and optionally may be content warned.""}, {""id"": ""23"", ""text"": ""No impersonation of others. We may consider obvious parody accounts, but they must be agreed with @theMods in advance.""}, {""id"": ""24"", ""text"": ""No hate speech, racism, sexism, ableism, homophobia or transphobia.""}, {""id"": ""25"", ""text"": ""No illegal content, gore or violence for the sake of it, incitement of violence or promotion of violent ideologies or conspiracy theories.""}, {""id"": ""26"", ""text"": ""No NSFW content. A bit of casual swearing is fine, but don't be derogatory or aggressive to other users (see rule 12).""}, {""id"": ""27"", ""text"": ""Be kind. No abuse or harassment will be tolerated. ""}, {""id"": ""28"", ""text"": ""No doxxing other users.""}, {""id"": ""29"", ""text"": ""Content hosted on Mastodon.nz or produced by its users may not be reused outside of the fediverse without the express permission of the author(s).""}, {""id"": ""30"", ""text"": ""Mastodon.nz complies with copyright laws. We expect you to as well. Your content must be your own or acceptable use.""}, {""id"": ""32"", ""text"": ""Image descriptions: It is expected that users will add image descriptions to their uploads for\r\nour visually impaired users. Unless there is a reason you can not, you must do so.""}, {""id"": ""33"", ""text"": ""Copy of rules with more detailed guidance can be found at https://mastodon.nz/rules.pdf""}]",9055,available-blue-dot
yiff.life,jan-feb2024,20230417231237,Yiff.Life - It's not what you think...,"[{""id"": ""2"", ""text"": ""You must be 18+ to join.""}, {""id"": ""3"", ""text"": ""Don't be an asshole.""}, {""id"": ""4"", ""text"": ""All \""not safe for work content\""/\""NSFW\""/nudity/explicit content must be tagged and hidden in public toots.""}, {""id"": ""5"", ""text"": ""Posting illegal content will result in an immediate ban. The definition of \""illegal content\"" is based on US laws.""}, {""id"": ""6"", ""text"": ""No suggestive/NSFW content depicting minors or \""cub\"" art.""}, {""id"": ""7"", ""text"": ""No slurs, transphobia, hate material or discrimination of any kind will be tolerated on this instance.""}, {""id"": ""8"", ""text"": ""Any instances primarily hosting or refusing to moderate any of the above content (section 6) will be blocked from federating.""}, {""id"": ""9"", ""text"": ""These rules are subject to being amended and updated at any time, without notice.""}, {""id"": ""10"", ""text"": ""Please review our <a href=\""https://yiff.life/terms#extendedcoc\"">Extended Code of Conduct</a> and <a href=\""https://yiff.life/terms#termsofservice\"">Terms of Service</a> for more information.""}]",3404,available-blue-dot
mastodon.radio,jan-feb2024,20230716022639,Mastodon.Radio,"[{""id"": ""2"", ""text"": ""We suggest using your radio callsign as your username. If you don't have one yet, plan to change it soon, want to avoid doxing, or just enjoy listening, that's ok too.""}, {""id"": ""4"", ""text"": ""Please be respectful of others. Their age, gender, sexual orientation, gender identity, background, preference for transistors over vales, etc. are all _NOT_ reasons to be a twit""}, {""id"": ""5"", ""text"": ""Anyone is welcome to report inappropriate behaviour, they will be listened to, and action will be taken. This will be anything from a warning, to banning. Moderation decisions will be made using the Paradox of Tolerance.""}, {""id"": ""6"", ""text"": ""Expect anything you post on mastodon.radio to be public, including direct messages, that way you can never be surprised or embarrassed""}, {""id"": ""7"", ""text"": ""Any images or videos uploaded to mastodon.radio _MUST_ have an appropriate textual description. If you need help with this, please ask!""}, {""id"": ""8"", ""text"": ""Your right to free speech does not supersede my right to call you out and kick you out for being a dick""}, {""id"": ""10"", ""text"": ""No spam, no commercial advertising (occasional personal listings are OK), no sexually explicit or violent media (yes that includes pictures of your gun), no threats of violence.""}, {""id"": ""11"", ""text"": ""No illegal content - this server is hosted in UK""}, {""id"": ""12"", ""text"": ""When apply for an account, if you've actually read these rules, please end your \""Why do you want to join?\"" with the phrase \""hippo cornflakes\""""}]",2643,available-blue-dot
social.growyourown.services,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
bequeme-couch.de,jan-feb2024,20250716051433,Bequeme Couch,"[{""id"": ""12"", ""text"": ""Don’t post anything illegal."", ""hint"": """"}, {""id"": ""15"", ""text"": ""No harassment, stalking, mobbing, deadnaming, misgendering, or contacting users who have made it clear they do not wish to be contacted."", ""hint"": """"}, {""id"": ""16"", ""text"": ""No right or alt-right bullshit, Nazi content, conspiracy narratives."", ""hint"": """"}, {""id"": ""18"", ""text"": ""No spam."", ""hint"": """"}, {""id"": ""19"", ""text"": ""Don’t post anything that you wouldn’t say on Max's real couch.\r\n"", ""hint"": """"}]",8,available-blue-dot
definitely.social,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
nitecrew.rip,jan-feb2024,,,null,,no valid snapshot Jan-Feb 2024
eightpoint.app,jan-feb2024,20221213211800,eightpoint,"[{""id"": ""1"", ""text"": ""No alt-right ideologies or sympathizing for said ideologies.\r\n""}, {""id"": ""2"", ""text"": ""No promotion of authoritarianism.""}, {""id"": ""10"", ""text"": ""No šāru lemna/lashon hara\r\n\r\nAbout:\r\n https://cohost.org/shel/post/29079-lashon-hara-direct\r\n\r\nWhen It’s Permissible:\r\nhttps://torah.org/learning/halashon-chapter10/""}, {""id"": ""11"", ""text"": ""Spoiler and warn NSFW images. ""}, {""id"": ""12"", ""text"": ""Just dont be an asshole.""}, {""id"": ""13"", ""text"": ""Porn and smut are definitely allowed here. Go nuts. Post nuts. ""}, {""id"": ""14"", ""text"": ""18 and older only please if you are found to be breaking this rule you will be removed""}, {""id"": ""15"", ""text"": ""No bigoted behavior of any kind is tolerated.""}, {""id"": ""16"", ""text"": ""No illegal content, yes this includes lolicon. ""}]",681,available-blue-dot
