,Instance Name,User Count Bin,Topic Counts,Broad Category Counts,Entropy
2150,penfount.social,$10^{3}$ to $10^{4}$,"{'Hate Speech': 1, 'Harassment': 1, 'Advertising & Commercialization': 1, 'Links & Outside Content': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 1, 'Content': 4, 'Distribution': 1}",1.2516291673878228
2151,peoplemaking.games,$10^{4}$ to $10^{5}$,"{'Hate Speech': 1, 'Harassment': 1, 'Incitement of Violence': 1, 'NSFW': 1, 'Content Warnings': 2, 'Images': 2, 'Copyright/ Piracy': 1}","{'Action': 0, 'Behavior': 1, 'Content': 7, 'Distribution': 1}",0.9864267287308424
2152,pepple.us,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Dogpiling': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 0}",0.954434002924965
2153,perfect.moe,$10^{1}$ to $10^{2}$ ,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2154,perfumefan.jp,$10^{2}$ to $10^{3}$,"{'Hate Speech': 2, 'Trolling': 1, 'Harassment': 1}","{'Action': 0, 'Behavior': 2, 'Content': 2, 'Distribution': 0}",1.0
2155,perish.restricted.garden,$10^{1}$ to $10^{2}$ ,"{'NSFW': 1, 'Illegal Content': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 2}",1.0
2156,persia.social,$10^{2}$ to $10^{3}$,"{'Off-topic/topic specific': 2, 'Hate Speech': 2, 'Mis/Disinformation/Conspiracy': 1, 'Trolling': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 1, 'Content': 5, 'Distribution': 1}",1.1488348542809166
2157,pertsch.social,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 3, 'Dogpiling': 1, 'Harassment': 1, 'NSFW': 1, 'Illegal Content': 2, 'Content Warnings': 2, 'Incitement of Violence': 1, 'Links & Outside Content': 1, 'Mis/Disinformation/Conspiracy': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Automated tools': 1, 'Copyright/ Piracy': 1}","{'Action': 1, 'Behavior': 3, 'Content': 11, 'Distribution': 3}",1.5275070675902451
2158,petrous.vislae.town,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2159,pfadi.social,$10^{2}$ to $10^{3}$,"{'Incitement of Violence': 2, 'Harassment': 1, 'Hate Speech': 1, 'NSFW': 1, 'Copyright/ Piracy': 1, 'Doxxing/ Personal Info': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 3}",1.5304930567574826
2160,pfalz.social,$10^{3}$ to $10^{4}$,"{'Advertising & Commercialization': 1, 'Spam': 1, 'NSFW': 1, 'Content Warnings': 1, 'Mis/Disinformation/Conspiracy': 1, 'Hate Speech': 1, 'Harassment': 1}","{'Action': 0, 'Behavior': 1, 'Content': 4, 'Distribution': 2}",1.3787834934861753
2161,pgh.social,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2162,pha.one,$10^{1}$ to $10^{2}$ ,"{'Incitement of Violence': 1, 'Hate Speech': 1, 'NSFW': 3, 'Harassment': 1, 'Content Warnings': 2, 'Images': 1}","{'Action': 0, 'Behavior': 1, 'Content': 8, 'Distribution': 0}",0.5032583347756457
2163,philately.social,$10^{2}$ to $10^{3}$,{'NSFW': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2164,pho.social,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1, 'Off-topic/topic specific': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 0}",0.9182958340544896
2165,photo.horslimites.org,$10^{1}$ to $10^{2}$ ,"{'NSFW': 1, 'Doxxing/ Personal Info': 1, 'Copyright/ Piracy': 1}","{'Action': 0, 'Behavior': 1, 'Content': 1, 'Distribution': 1}",1.584962500721156
2166,photocave.net,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2167,photodn.net,$10^{4}$ to $10^{5}$,"{'Illegal Content': 2, 'Hate Speech': 1, 'Copyright/ Piracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 1}",0.8112781244591328
2168,photofed.world,$10^{2}$ to $10^{3}$,"{'Illegal Content': 3, 'Copyright/ Piracy': 1, 'Incitement of Violence': 1, 'Hate Speech': 4, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 3, 'Content Warnings': 2, 'Images': 1, 'Spam': 2, 'Links & Outside Content': 1, 'Harassment': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 2, 'Content': 16, 'Distribution': 3}",1.0230370655328809
2169,photog.social,$10^{4}$ to $10^{5}$,"{'NSFW': 1, 'Illegal Content': 1, 'Off-topic/topic specific': 1, 'Mis/Disinformation/Conspiracy': 1, 'Images': 2, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 0, 'Content': 7, 'Distribution': 0}",-0.0
2170,photolovers.net,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Harassment': 1, 'Illegal Content': 1, 'Images': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Doxxing/ Personal Info': 1, 'Copyright/ Piracy': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 3}",1.4854752972273344
2171,photos.communitymedia.video,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Illegal Content': 1, 'NSFW': 1}","{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 0}",-0.0
2172,photos.mroberts.me,$10^{1}$ to $10^{2}$ ,"{'Incitement of Violence': 1, 'Harassment': 1, 'Illegal Content': 1, 'Not Applicable': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 1, 'Content': 2, 'Distribution': 1}",1.5
2173,photos.xavs.ca,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 0}",0.954434002924965
2174,photosharing.work,$10^{1}$ to $10^{2}$ ,"{'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Hate Speech': 2, 'Incitement of Violence': 2, 'NSFW': 2, 'Images': 1, 'Automated tools': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Illegal Content': 1}","{'Action': 1, 'Behavior': 2, 'Content': 8, 'Distribution': 2}",1.5465935642949382
2175,phparch.social,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2176,physchem.science,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Illegal Content': 1, 'NSFW': 1, 'Images': 1}","{'Action': 0, 'Behavior': 0, 'Content': 4, 'Distribution': 0}",-0.0
2177,physics.social,$10^{2}$ to $10^{3}$,"{'Incitement of Violence': 1, 'Harassment': 1, 'NSFW': 1, 'Illegal Content': 1, 'Doxxing/ Personal Info': 1, 'Spam': 1, 'Hate Speech': 2, 'Trolling': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 1}",1.3516441151533922
2178,piconic.co,$10^{3}$ to $10^{4}$,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Spam': 2, 'Copyright/ Piracy': 2, 'Illegal Content': 1, 'Impersonation': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 6, 'Distribution': 4}",1.5262349099495225
2179,pics.gayfr.online,$10^{2}$ to $10^{3}$,"{'NSFW': 3, 'Images': 1, 'Hate Speech': 2, 'Illegal Content': 1, 'Incitement of Violence': 2, 'Doxxing/ Personal Info': 1, 'Harassment': 1, 'Copyright/ Piracy': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 10, 'Distribution': 3}",1.2419460322060458
2180,pics.houba.rocks,$10^{1}$ to $10^{2}$ ,"{'Advertising & Commercialization': 1, 'Spam': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 1, 'Hate Speech': 2, 'Incitement of Violence': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 2}",0.863120568566631
2181,pics.voiceover.bar,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'NSFW': 1, 'Images': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 2}",0.863120568566631
2182,pidibi.com,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Off-topic/topic specific': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2183,pie.gd,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Harassment': 1, 'Dogpiling': 1, 'Doxxing/ Personal Info': 1, 'NSFW': 1, 'Images': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 0}",0.954434002924965
2184,pigeon.place,$10^{1}$ to $10^{2}$ ,"{'NSFW': 1, 'Illegal Content': 1, 'Content Warnings': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Trolling': 1, 'Mis/Disinformation/Conspiracy': 1, 'Spam': 1, 'Automated tools': 1}","{'Action': 1, 'Behavior': 1, 'Content': 6, 'Distribution': 1}",1.4466166676282082
2185,pilote.me,$10^{1}$ to $10^{2}$ ,{'Illegal Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2186,pipou.academy,$10^{3}$ to $10^{4}$,"{'Hate Speech': 2, 'Harassment': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 0}",0.8112781244591328
2187,pippo.dev,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 3, 'Incitement of Violence': 2, 'Hate Speech': 3, 'NSFW': 3, 'Content Warnings': 1, 'Spam': 1, 'Links & Outside Content': 1, 'Harassment': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 2, 'Content': 13, 'Distribution': 1}",0.8683927290103626
2188,piraten-partei.social,$10^{2}$ to $10^{3}$,"{'Illegal Content': 2, 'Hate Speech': 3, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1, 'Spam': 2, 'Automated tools': 3, 'Advertising & Commercialization': 1, 'Not Applicable': 2, 'Reposting/Crossposting': 1}","{'Action': 3, 'Behavior': 2, 'Content': 8, 'Distribution': 4}",1.8077635764171942
2189,pirati.ca,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'NSFW': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Trolling': 1}","{'Action': 0, 'Behavior': 1, 'Content': 2, 'Distribution': 2}",1.5219280948873621
2190,piupiupiu.com.br,$10^{2}$ to $10^{3}$,"{'Illegal Content': 3, 'Hate Speech': 7, 'Incitement of Violence': 1, 'Mis/Disinformation/Conspiracy': 1, 'Doxxing/ Personal Info': 4, 'Harassment': 5, 'NSFW': 1, 'Impersonation': 3}","{'Action': 0, 'Behavior': 12, 'Content': 13, 'Distribution': 0}",0.9988455359952018
2191,pix.anduin.net,$10^{4}$ to $10^{5}$,{'Advertising & Commercialization': 1},"{'Action': 0, 'Behavior': 0, 'Content': 0, 'Distribution': 1}",-0.0
2192,pix.bothhands.ca,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'NSFW': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 2}",1.0
2193,pix.durehed.se,$10^{1}$ to $10^{2}$ ,{'Illegal Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2194,pix.famichiki.jp,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Trolling': 1, 'NSFW': 2, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Images': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Automated tools': 1, 'Illegal Content': 2}","{'Action': 1, 'Behavior': 1, 'Content': 8, 'Distribution': 2}",1.4182958340544896
2195,pix.lalafell.org,$10^{2}$ to $10^{3}$,{'Illegal Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2196,pix.mastodont.cat,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Images': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2197,pix.miri64.xyz,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Incitement of Violence': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2198,pix.nah.re,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Hate Speech': 1, 'Mis/Disinformation/Conspiracy': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 1, 'Content': 5, 'Distribution': 2}",1.2987949406953985
2199,pix.norse.social,$10^{1}$ to $10^{2}$ ,"{'NSFW': 1, 'Incitement of Violence': 2, 'Images': 1, 'Hate Speech': 1, 'Harassment': 1, 'Dogpiling': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 3, 'Content': 7, 'Distribution': 2}",1.384431504340598
2200,pix.racoon.social,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1, 'Copyright/ Piracy': 1, 'Illegal Content': 1, 'Content Warnings': 1, 'Images': 1}","{'Action': 0, 'Behavior': 2, 'Content': 7, 'Distribution': 1}",1.1567796494470395
2201,pix.sekretaerbaer.net,$10^{1}$ to $10^{2}$ ,{'Links & Outside Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2202,pix.toot.wales,$10^{4}$ to $10^{5}$,"{'Illegal Content': 1, 'Hate Speech': 1, 'Spam': 1, 'Trolling': 1, 'Doxxing/ Personal Info': 1}","{'Action': 0, 'Behavior': 2, 'Content': 2, 'Distribution': 1}",1.5219280948873621
2203,pix.ublog.tech,$10^{3}$ to $10^{4}$,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 1, 'Trolling': 1, 'Harassment': 1}","{'Action': 0, 'Behavior': 3, 'Content': 1, 'Distribution': 0}",0.8112781244591328
2204,pix.webm.ink,$10^{1}$ to $10^{2}$ ,"{'Spam': 1, 'Copyright/ Piracy': 1, 'Mis/Disinformation/Conspiracy': 1, 'Doxxing/ Personal Info': 1}","{'Action': 0, 'Behavior': 1, 'Content': 1, 'Distribution': 2}",1.5
2205,pix.zeroes.ca,$10^{1}$ to $10^{2}$ ,{'Links & Outside Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2206,pixel.art3mis.de,$10^{2}$ to $10^{3}$,"{'Illegal Content': 1, 'Copyright/ Piracy': 1, 'Images': 1, 'Advertising & Commercialization': 2, 'Spam': 1, 'Not Applicable': 1, 'Mis/Disinformation/Conspiracy': 1, 'Doxxing/ Personal Info': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 4}",1.4056390622295665
2207,pixel.balamb.fr,$10^{1}$ to $10^{2}$ ,"{'Spam': 2, 'Hate Speech': 1, 'Illegal Content': 1, 'Links & Outside Content': 1, 'NSFW': 1, 'Content Warnings': 2, 'Automated tools': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 1, 'Behavior': 0, 'Content': 7, 'Distribution': 2}",1.1567796494470395
2208,pixel.chladny.de,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Spam': 2, 'Copyright/ Piracy': 2, 'Illegal Content': 1, 'Impersonation': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 6, 'Distribution': 4}",1.5262349099495225
2209,pixel.everythingbagel.me,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Spam': 2, 'Copyright/ Piracy': 2, 'Illegal Content': 1, 'Impersonation': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 6, 'Distribution': 4}",1.5262349099495225
2210,pixel.fabulousfabs.fr,$10^{1}$ to $10^{2}$ ,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2211,pixel.infosec.exchange,$10^{3}$ to $10^{4}$,"{'Content Warnings': 1, 'NSFW': 1, 'Illegal Content': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Hate Speech': 1, 'Harassment': 1}","{'Action': 0, 'Behavior': 1, 'Content': 4, 'Distribution': 2}",1.3787834934861753
2212,pixel.kjz.ca,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2213,pixel.livellosegreto.it,$10^{3}$ to $10^{4}$,"{'Hate Speech': 4, 'Harassment': 1, 'NSFW': 2, 'Content Warnings': 1, 'Advertising & Commercialization': 1}","{'Action': 0, 'Behavior': 1, 'Content': 7, 'Distribution': 1}",0.9864267287308424
2214,pixel.maik.ch,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 2, 'Hate Speech': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Copyright/ Piracy': 2, 'Illegal Content': 1, 'Impersonation': 1, 'Spam': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 4, 'Content': 6, 'Distribution': 3}",1.5262349099495227
2215,pixel.melin.org,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Spam': 2, 'Copyright/ Piracy': 2, 'Illegal Content': 1, 'Impersonation': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 6, 'Distribution': 4}",1.5262349099495225
2216,pixel.nx-pod.de,$10^{1}$ to $10^{2}$ ,{'Illegal Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2217,pixel.pol.social,$10^{2}$ to $10^{3}$,"{'Incitement of Violence': 1, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 1, 'Illegal Content': 1, 'Hate Speech': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 0}",-0.0
2218,pixel.sp-codes.de,$10^{2}$ to $10^{3}$,"{'Harassment': 2, 'Doxxing/ Personal Info': 1, 'Hate Speech': 3, 'Incitement of Violence': 2, 'Dogpiling': 1, 'NSFW': 1, 'Mis/Disinformation/Conspiracy': 1, 'Advertising & Commercialization': 1, 'Automated tools': 1, 'Illegal Content': 1}","{'Action': 1, 'Behavior': 4, 'Content': 8, 'Distribution': 1}",1.5216406363433184
2219,pixel.staging.balamb.fr,$10^{1}$ to $10^{2}$ ,"{'Spam': 2, 'Hate Speech': 1, 'Illegal Content': 1, 'Links & Outside Content': 1, 'NSFW': 1, 'Content Warnings': 2, 'Automated tools': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 1, 'Behavior': 0, 'Content': 7, 'Distribution': 2}",1.1567796494470395
2220,pixel.tchncs.de,$10^{4}$ to $10^{5}$,"{'Advertising & Commercialization': 1, 'Spam': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 1, 'Hate Speech': 3, 'Incitement of Violence': 1}","{'Action': 0, 'Behavior': 0, 'Content': 6, 'Distribution': 2}",0.8112781244591328
2221,pixel.tiggi.es,$10^{2}$ to $10^{3}$,"{'NSFW': 4, 'Content Warnings': 2, 'Illegal Content': 2, 'Not Applicable': 1}","{'Action': 0, 'Behavior': 0, 'Content': 8, 'Distribution': 0}",-0.0
2222,pixelfed.aargaunet.ch,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Incitement of Violence': 1, 'Hate Speech': 1}","{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 0}",-0.0
2223,pixelfed.au,$10^{4}$ to $10^{5}$,"{'Advertising & Commercialization': 1, 'Hate Speech': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Content Warnings': 1, 'Images': 1}","{'Action': 0, 'Behavior': 2, 'Content': 3, 'Distribution': 1}",1.4591479170272448
2224,pixelfed.automat.click,$10^{3}$ to $10^{4}$,"{'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Images': 1, 'Mis/Disinformation/Conspiracy': 1, 'Spam': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 1}",1.2987949406953985
2225,pixelfed.babb.no,$10^{3}$ to $10^{4}$,"{'Hate Speech': 6, 'NSFW': 1, 'Content Warnings': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 8, 'Distribution': 2}",0.7219280948873623
2226,pixelfed.bachgau.social,$10^{4}$ to $10^{5}$,"{'NSFW': 1, 'Copyright/ Piracy': 1, 'Images': 2, 'Hate Speech': 2}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 1}",0.6500224216483541
2227,pixelfed.cc,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Harassment': 1, 'Illegal Content': 2}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 0}",0.8112781244591328
2228,pixelfed.chuggybumba.com,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'NSFW': 1, 'Images': 1, 'Harassment': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 2}",1.4591479170272446
2229,pixelfed.co.za,$10^{2}$ to $10^{3}$,"{'Hate Speech': 2, 'NSFW': 1, 'Illegal Content': 2, 'Spam': 1, 'Automated tools': 1, 'Doxxing/ Personal Info': 1, 'Copyright/ Piracy': 1, 'Images': 1}","{'Action': 1, 'Behavior': 1, 'Content': 6, 'Distribution': 2}",1.5709505944546687
2230,pixelfed.com.tr,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Illegal Content': 1, 'Not Applicable': 1, 'Copyright/ Piracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 1}",0.6500224216483541
2231,pixelfed.cz,$10^{3}$ to $10^{4}$,"{'Harassment': 2, 'Doxxing/ Personal Info': 2, 'Hate Speech': 5, 'Advertising & Commercialization': 1, 'Illegal Content': 3, 'Mis/Disinformation/Conspiracy': 2, 'Spam': 2, 'Off-topic/topic specific': 1, 'Copyright/ Piracy': 2, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 5, 'Content': 14, 'Distribution': 5}",1.3965354233178195
2232,pixelfed.de,$10^{5}$ to $10^{6}$ ,"{'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Hate Speech': 4, 'Advertising & Commercialization': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 1}",1.224394445405986
2233,pixelfed.de.,$10^{5}$ to $10^{6}$ ,"{'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Hate Speech': 4, 'Advertising & Commercialization': 1, 'Illegal Content': 2, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 7, 'Distribution': 1}",1.1567796494470395
2234,pixelfed.dk,$10^{2}$ to $10^{3}$,"{'Incitement of Violence': 1, 'Hate Speech': 7, 'Advertising & Commercialization': 1, 'Spam': 2}","{'Action': 0, 'Behavior': 0, 'Content': 8, 'Distribution': 3}",0.8453509366224364
2235,pixelfed.eu,$10^{3}$ to $10^{4}$,"{'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 0, 'Distribution': 2}",-0.0
2236,pixelfed.eus,$10^{3}$ to $10^{4}$,"{'Hate Speech': 2, 'Harassment': 1}","{'Action': 0, 'Behavior': 1, 'Content': 2, 'Distribution': 0}",0.9182958340544896
2237,pixelfed.festnoz.de,$10^{1}$ to $10^{2}$ ,"{'Images': 2, 'NSFW': 1, 'Incitement of Violence': 1, 'Hate Speech': 2}","{'Action': 0, 'Behavior': 0, 'Content': 6, 'Distribution': 0}",-0.0
2238,pixelfed.fi,$10^{4}$ to $10^{5}$,"{'Advertising & Commercialization': 1, 'Spam': 1, 'Automated tools': 1, 'NSFW': 1, 'Illegal Content': 2, 'Hate Speech': 1, 'Harassment': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 1, 'Behavior': 1, 'Content': 5, 'Distribution': 2}",1.6577427265048887
2239,pixelfed.flawbee.net,$10^{1}$ to $10^{2}$ ,"{'NSFW': 1, 'Content Warnings': 1, 'Images': 1}","{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 0}",-0.0
2240,pixelfed.fr,$10^{4}$ to $10^{5}$,"{'Hate Speech': 3, 'NSFW': 1, 'Content Warnings': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 1}",0.6500224216483541
